;Unnamed: 0;school;school_setting;school_type;classroom;teaching_method;n_student;gender;lunch;posttest;target
792;792;GOOBU;Urban;Public;U6J;Standard;25.0;Male;Qualifies for reduced/free lunch;51.0;1.0
793;793;GOOBU;Urban;Public;U6J;Standard;25.0;Male;Qualifies for reduced/free lunch;47.0;1.0
794;794;GOOBU;Urban;Public;U6J;Standard;;Male;Qualifies for reduced/free lunch;47.0;1.0
795;795;GOOBU;Urban;Public;U6J;Standard;25.0;Male;Qualifies for reduced/free lunch;47.0;0.0
796;796;GOOBU;Urban;Public;U6J;Standard;25.0;Male;Qualifies for reduced/free lunch;48.0;0.0
797;797;GOOBU;Urban;Public;U6J;Standard;25.0;Male;Qualifies for reduced/free lunch;46.0;0.0
798;798;GOOBU;Urban;Public;U6J;Standard;25.0;Male;Qualifies for reduced/free lunch;52.0;0.0
799;799;GOOBU;Urban;Public;U6J;Standard;25.0;Male;Qualifies for reduced/free lunch;44.0;0.0
800;800;GOOBU;Urban;Public;U6J;Standard;25.0;Male;Qualifies for reduced/free lunch;52.0;0.0
801;801;GOOBU;Urban;Public;U6J;Standard;;Male;Qualifies for reduced/free lunch;48.0;1.0
802;802;GOOBU;Urban;Public;U6J;Standard;25.0;Male;Qualifies for reduced/free lunch;51.0;1.0
803;803;GOOBU;Urban;Public;U6J;Standard;25.0;Male;Qualifies for reduced/free lunch;52.0;0.0
804;804;GOOBU;Urban;Public;U6J;Standard;25.0;Male;Qualifies for reduced/free lunch;44.0;0.0
805;805;GOOBU;Urban;Public;U6J;Standard;25.0;Male;Qualifies for reduced/free lunch;47.0;0.0
806;806;GOOBU;Urban;Public;U6J;Standard;;Male;Qualifies for reduced/free lunch;48.0;1.0
807;807;GOOBU;Urban;Public;U6J;Standard;25.0;Male;Qualifies for reduced/free lunch;46.0;0.0
808;808;GOOBU;Urban;Public;U6J;Standard;25.0;Male;Qualifies for reduced/free lunch;50.0;1.0
809;809;GOOBU;Urban;Public;U6J;Standard;25.0;Male;Qualifies for reduced/free lunch;53.0;1.0
810;810;GOOBU;Urban;Public;U6J;Standard;;Male;Qualifies for reduced/free lunch;48.0;1.0
811;811;GOOBU;Urban;Public;U6J;Standard;25.0;Male;Qualifies for reduced/free lunch;48.0;1.0
812;812;GOOBU;Urban;Public;U6J;Standard;25.0;Male;Qualifies for reduced/free lunch;47.0;1.0
813;813;GOOBU;Urban;Public;W8A;Experimental;26.0;Male;Qualifies for reduced/free lunch;55.0;1.0
814;814;GOOBU;Urban;Public;W8A;Experimental;;Male;Qualifies for reduced/free lunch;54.0;1.0
815;815;GOOBU;Urban;Public;W8A;Experimental;26.0;Male;Does not qualify;59.0;1.0
816;816;GOOBU;Urban;Public;W8A;Experimental;26.0;Male;Qualifies for reduced/free lunch;61.0;0.0
817;817;GOOBU;Urban;Public;W8A;Experimental;;Male;Qualifies for reduced/free lunch;57.0;0.0
818;818;GOOBU;Urban;Public;W8A;Experimental;26.0;Male;Qualifies for reduced/free lunch;54.0;1.0
819;819;GOOBU;Urban;Public;W8A;Experimental;26.0;Male;Qualifies for reduced/free lunch;56.0;1.0
820;820;GOOBU;Urban;Public;W8A;Experimental;26.0;Male;Qualifies for reduced/free lunch;55.0;0.0
821;821;GOOBU;Urban;Public;W8A;Experimental;26.0;Male;Qualifies for reduced/free lunch;57.0;0.0
822;822;GOOBU;Urban;Public;W8A;Experimental;26.0;Male;Does not qualify;64.0;0.0
823;823;GOOBU;Urban;Public;W8A;Experimental;26.0;Male;Qualifies for reduced/free lunch;57.0;1.0
824;824;GOOBU;Urban;Public;W8A;Experimental;26.0;Male;Qualifies for reduced/free lunch;60.0;1.0
825;825;GOOBU;Urban;Public;W8A;Experimental;26.0;Male;Qualifies for reduced/free lunch;55.0;0.0
826;826;GOOBU;Urban;Public;W8A;Experimental;26.0;Male;Qualifies for reduced/free lunch;59.0;1.0
827;827;GOOBU;Urban;Public;W8A;Experimental;26.0;Male;Qualifies for reduced/free lunch;56.0;0.0
828;828;GOOBU;Urban;Public;W8A;Experimental;;Male;Qualifies for reduced/free lunch;56.0;0.0
829;829;GOOBU;Urban;Public;W8A;Experimental;26.0;Male;Qualifies for reduced/free lunch;54.0;0.0
830;830;GOOBU;Urban;Public;W8A;Experimental;;Male;Qualifies for reduced/free lunch;53.0;1.0
831;831;GOOBU;Urban;Public;W8A;Experimental;26.0;Male;Qualifies for reduced/free lunch;50.0;1.0
832;832;GOOBU;Urban;Public;W8A;Experimental;26.0;Male;Qualifies for reduced/free lunch;55.0;1.0
833;833;GOOBU;Urban;Public;W8A;Experimental;26.0;Male;Qualifies for reduced/free lunch;60.0;0.0
834;834;GOOBU;Urban;Public;W8A;Experimental;26.0;Male;Qualifies for reduced/free lunch;59.0;1.0
835;835;GOOBU;Urban;Public;W8A;Experimental;;Male;Qualifies for reduced/free lunch;51.0;0.0
836;836;GOOBU;Urban;Public;W8A;Experimental;26.0;Male;Qualifies for reduced/free lunch;58.0;1.0
837;837;GOOBU;Urban;Public;W8A;Experimental;26.0;Male;Qualifies for reduced/free lunch;58.0;0.0
838;838;GOOBU;Urban;Public;W8A;Experimental;;Male;Qualifies for reduced/free lunch;56.0;0.0
839;839;IDGFP;Urban;Non-public;05H;Standard;22.0;Male;Does not qualify;82.0;1.0
840;840;IDGFP;Urban;Non-public;05H;Standard;22.0;Male;Does not qualify;85.0;1.0
841;841;IDGFP;Urban;Non-public;05H;Standard;22.0;Male;Does not qualify;76.0;0.0
842;842;IDGFP;Urban;Non-public;05H;Standard;22.0;Male;Does not qualify;80.0;1.0
843;843;IDGFP;Urban;Non-public;05H;Standard;;Male;Does not qualify;85.0;1.0
844;844;IDGFP;Urban;Non-public;05H;Standard;22.0;Male;Does not qualify;86.0;1.0
845;845;IDGFP;Urban;Non-public;05H;Standard;22.0;Male;Does not qualify;82.0;0.0
846;846;IDGFP;Urban;Non-public;05H;Standard;22.0;Male;Does not qualify;82.0;0.0
847;847;IDGFP;Urban;Non-public;05H;Standard;22.0;Male;Does not qualify;85.0;1.0
848;848;IDGFP;Urban;Non-public;05H;Standard;22.0;Male;Does not qualify;85.0;0.0
849;849;IDGFP;Urban;Non-public;05H;Standard;;Male;Does not qualify;87.0;1.0
850;850;IDGFP;Urban;Non-public;05H;Standard;22.0;Male;Does not qualify;88.0;0.0
851;851;IDGFP;Urban;Non-public;05H;Standard;22.0;Male;Does not qualify;86.0;0.0
852;852;IDGFP;Urban;Non-public;05H;Standard;22.0;Male;Does not qualify;85.0;0.0
853;853;IDGFP;Urban;Non-public;05H;Standard;22.0;Male;Does not qualify;84.0;0.0
854;854;IDGFP;Urban;Non-public;05H;Standard;22.0;Male;Does not qualify;85.0;1.0
855;855;IDGFP;Urban;Non-public;05H;Standard;22.0;Male;Does not qualify;85.0;0.0
856;856;IDGFP;Urban;Non-public;05H;Standard;22.0;Male;Does not qualify;80.0;1.0
857;857;IDGFP;Urban;Non-public;05H;Standard;22.0;Male;Does not qualify;80.0;1.0
858;858;IDGFP;Urban;Non-public;05H;Standard;22.0;Male;Does not qualify;85.0;0.0
859;859;IDGFP;Urban;Non-public;05H;Standard;22.0;Male;Does not qualify;81.0;0.0
860;860;IDGFP;Urban;Non-public;05H;Standard;22.0;Male;Does not qualify;80.0;1.0
861;861;IDGFP;Urban;Non-public;98D;Experimental;21.0;Male;Does not qualify;93.0;1.0
862;862;IDGFP;Urban;Non-public;98D;Experimental;21.0;Male;Does not qualify;90.0;0.0
863;863;IDGFP;Urban;Non-public;98D;Experimental;21.0;Male;Does not qualify;92.0;1.0
864;864;IDGFP;Urban;Non-public;98D;Experimental;21.0;Male;Does not qualify;97.0;1.0
865;865;IDGFP;Urban;Non-public;98D;Experimental;21.0;Male;Does not qualify;93.0;0.0
866;866;IDGFP;Urban;Non-public;98D;Experimental;21.0;Male;Does not qualify;87.0;0.0
867;867;IDGFP;Urban;Non-public;98D;Experimental;21.0;Male;Does not qualify;95.0;0.0
868;868;IDGFP;Urban;Non-public;98D;Experimental;21.0;Male;Does not qualify;91.0;1.0
869;869;IDGFP;Urban;Non-public;98D;Experimental;21.0;Male;Does not qualify;91.0;1.0
870;870;IDGFP;Urban;Non-public;98D;Experimental;21.0;Male;Does not qualify;99.0;0.0
871;871;IDGFP;Urban;Non-public;98D;Experimental;21.0;Male;Does not qualify;92.0;1.0
872;872;IDGFP;Urban;Non-public;98D;Experimental;21.0;Male;Does not qualify;91.0;0.0
873;873;IDGFP;Urban;Non-public;98D;Experimental;21.0;Male;Does not qualify;87.0;0.0
874;874;IDGFP;Urban;Non-public;98D;Experimental;21.0;Male;Does not qualify;88.0;0.0
875;875;IDGFP;Urban;Non-public;98D;Experimental;;Male;Does not qualify;88.0;0.0
876;876;IDGFP;Urban;Non-public;98D;Experimental;21.0;Male;Does not qualify;95.0;0.0
877;877;IDGFP;Urban;Non-public;98D;Experimental;21.0;Male;Does not qualify;89.0;1.0
878;878;IDGFP;Urban;Non-public;98D;Experimental;21.0;Male;Does not qualify;94.0;1.0
879;879;IDGFP;Urban;Non-public;98D;Experimental;21.0;Male;Does not qualify;95.0;1.0
880;880;IDGFP;Urban;Non-public;98D;Experimental;;Male;Does not qualify;90.0;1.0
881;881;IDGFP;Urban;Non-public;98D;Experimental;21.0;Male;Does not qualify;96.0;0.0
882;882;IDGFP;Urban;Non-public;G2L;Standard;17.0;Male;Does not qualify;88.0;1.0
883;883;IDGFP;Urban;Non-public;G2L;Standard;17.0;Male;Does not qualify;88.0;1.0
884;884;IDGFP;Urban;Non-public;G2L;Standard;;Male;Does not qualify;79.0;1.0
885;885;IDGFP;Urban;Non-public;G2L;Standard;17.0;Male;Does not qualify;84.0;1.0
886;886;IDGFP;Urban;Non-public;G2L;Standard;17.0;Male;Does not qualify;87.0;1.0
887;887;IDGFP;Urban;Non-public;G2L;Standard;17.0;Male;Does not qualify;86.0;1.0
888;888;IDGFP;Urban;Non-public;G2L;Standard;17.0;Male;Does not qualify;83.0;1.0
889;889;IDGFP;Urban;Non-public;G2L;Standard;17.0;Male;Does not qualify;83.0;1.0
890;890;IDGFP;Urban;Non-public;G2L;Standard;;Male;Does not qualify;83.0;1.0
891;891;IDGFP;Urban;Non-public;G2L;Standard;17.0;Male;Does not qualify;82.0;0.0
892;892;IDGFP;Urban;Non-public;G2L;Standard;;Male;Does not qualify;80.0;1.0
893;893;IDGFP;Urban;Non-public;G2L;Standard;17.0;Male;Does not qualify;81.0;1.0
894;894;IDGFP;Urban;Non-public;G2L;Standard;17.0;Male;Does not qualify;83.0;1.0
895;895;IDGFP;Urban;Non-public;G2L;Standard;17.0;Male;Does not qualify;86.0;1.0
896;896;IDGFP;Urban;Non-public;G2L;Standard;17.0;Male;Does not qualify;87.0;1.0
897;897;IDGFP;Urban;Non-public;G2L;Standard;17.0;Male;Does not qualify;79.0;1.0
898;898;IDGFP;Urban;Non-public;G2L;Standard;;Male;Does not qualify;79.0;1.0
899;899;IDGFP;Urban;Non-public;P2A;Experimental;17.0;Male;Does not qualify;98.0;1.0
900;900;IDGFP;Urban;Non-public;P2A;Experimental;17.0;Male;Does not qualify;96.0;1.0
901;901;IDGFP;Urban;Non-public;P2A;Experimental;17.0;Male;Does not qualify;99.0;0.0
902;902;IDGFP;Urban;Non-public;P2A;Experimental;17.0;Male;Does not qualify;100.0;1.0
903;903;IDGFP;Urban;Non-public;P2A;Experimental;;Male;Does not qualify;100.0;0.0
904;904;IDGFP;Urban;Non-public;P2A;Experimental;17.0;Male;Does not qualify;98.0;0.0
905;905;IDGFP;Urban;Non-public;P2A;Experimental;17.0;Male;Does not qualify;100.0;1.0
906;906;IDGFP;Urban;Non-public;P2A;Experimental;;Male;Does not qualify;95.0;0.0
907;907;IDGFP;Urban;Non-public;P2A;Experimental;17.0;Male;Does not qualify;100.0;0.0
908;908;IDGFP;Urban;Non-public;P2A;Experimental;17.0;Male;Does not qualify;100.0;0.0
909;909;IDGFP;Urban;Non-public;P2A;Experimental;17.0;Male;Does not qualify;100.0;1.0
910;910;IDGFP;Urban;Non-public;P2A;Experimental;17.0;Male;Does not qualify;98.0;1.0
911;911;IDGFP;Urban;Non-public;P2A;Experimental;17.0;Male;Does not qualify;100.0;1.0
912;912;IDGFP;Urban;Non-public;P2A;Experimental;17.0;Male;Does not qualify;96.0;0.0
913;913;IDGFP;Urban;Non-public;P2A;Experimental;17.0;Male;Does not qualify;95.0;1.0
914;914;IDGFP;Urban;Non-public;P2A;Experimental;17.0;Male;Does not qualify;98.0;1.0
915;915;IDGFP;Urban;Non-public;P2A;Experimental;17.0;Male;Does not qualify;100.0;0.0
916;916;IDGFP;Urban;Non-public;XZM;Standard;17.0;Male;Does not qualify;75.0;0.0
917;917;IDGFP;Urban;Non-public;XZM;Standard;17.0;Male;Does not qualify;81.0;1.0
918;918;IDGFP;Urban;Non-public;XZM;Standard;17.0;Male;Does not qualify;81.0;1.0
919;919;IDGFP;Urban;Non-public;XZM;Standard;17.0;Male;Does not qualify;82.0;0.0
920;920;IDGFP;Urban;Non-public;XZM;Standard;17.0;Male;Does not qualify;79.0;0.0
921;921;IDGFP;Urban;Non-public;XZM;Standard;17.0;Male;Does not qualify;75.0;1.0
922;922;IDGFP;Urban;Non-public;XZM;Standard;17.0;Male;Does not qualify;81.0;1.0
923;923;IDGFP;Urban;Non-public;XZM;Standard;17.0;Male;Does not qualify;76.0;0.0
924;924;IDGFP;Urban;Non-public;XZM;Standard;17.0;Male;Does not qualify;79.0;0.0
925;925;IDGFP;Urban;Non-public;XZM;Standard;17.0;Male;Does not qualify;81.0;1.0
926;926;IDGFP;Urban;Non-public;XZM;Standard;17.0;Male;Does not qualify;80.0;1.0
927;927;IDGFP;Urban;Non-public;XZM;Standard;17.0;Male;Does not qualify;81.0;0.0
928;928;IDGFP;Urban;Non-public;XZM;Standard;17.0;Male;Does not qualify;76.0;0.0
929;929;IDGFP;Urban;Non-public;XZM;Standard;17.0;Male;Does not qualify;77.0;0.0
930;930;IDGFP;Urban;Non-public;XZM;Standard;17.0;Male;Does not qualify;86.0;1.0
931;931;IDGFP;Urban;Non-public;XZM;Standard;17.0;Male;Does not qualify;77.0;0.0
932;932;IDGFP;Urban;Non-public;XZM;Standard;17.0;Male;Does not qualify;74.0;1.0
933;933;KFZMY;Urban;Non-public;1VD;Experimental;27.0;Male;Qualifies for reduced/free lunch;59.0;1.0
934;934;KFZMY;Urban;Non-public;1VD;Experimental;27.0;Male;Qualifies for reduced/free lunch;53.0;1.0
935;935;KFZMY;Urban;Non-public;1VD;Experimental;27.0;Male;Qualifies for reduced/free lunch;59.0;1.0
936;936;KFZMY;Urban;Non-public;1VD;Experimental;27.0;Male;Qualifies for reduced/free lunch;55.0;0.0
937;937;KFZMY;Urban;Non-public;1VD;Experimental;27.0;Male;Qualifies for reduced/free lunch;57.0;1.0
938;938;KFZMY;Urban;Non-public;1VD;Experimental;27.0;Male;Qualifies for reduced/free lunch;57.0;0.0
939;939;KFZMY;Urban;Non-public;1VD;Experimental;27.0;Male;Qualifies for reduced/free lunch;52.0;0.0
940;940;KFZMY;Urban;Non-public;1VD;Experimental;27.0;Male;Does not qualify;67.0;0.0
941;941;KFZMY;Urban;Non-public;1VD;Experimental;27.0;Male;Does not qualify;61.0;1.0
942;942;KFZMY;Urban;Non-public;1VD;Experimental;27.0;Male;Qualifies for reduced/free lunch;57.0;0.0
943;943;KFZMY;Urban;Non-public;1VD;Experimental;27.0;Male;Qualifies for reduced/free lunch;51.0;0.0
944;944;KFZMY;Urban;Non-public;1VD;Experimental;27.0;Male;Qualifies for reduced/free lunch;58.0;1.0
945;945;KFZMY;Urban;Non-public;1VD;Experimental;27.0;Male;Qualifies for reduced/free lunch;55.0;1.0
946;946;KFZMY;Urban;Non-public;1VD;Experimental;27.0;Male;Does not qualify;62.0;0.0
947;947;KFZMY;Urban;Non-public;1VD;Experimental;27.0;Male;Qualifies for reduced/free lunch;62.0;0.0
948;948;KFZMY;Urban;Non-public;1VD;Experimental;27.0;Male;Qualifies for reduced/free lunch;57.0;1.0
949;949;KFZMY;Urban;Non-public;1VD;Experimental;27.0;Male;Qualifies for reduced/free lunch;56.0;1.0
950;950;KFZMY;Urban;Non-public;1VD;Experimental;27.0;Male;Qualifies for reduced/free lunch;50.0;0.0
951;951;KFZMY;Urban;Non-public;1VD;Experimental;27.0;Male;Qualifies for reduced/free lunch;56.0;0.0
952;952;KFZMY;Urban;Non-public;1VD;Experimental;27.0;Male;Qualifies for reduced/free lunch;55.0;0.0
953;953;KFZMY;Urban;Non-public;1VD;Experimental;27.0;Male;Qualifies for reduced/free lunch;56.0;1.0
954;954;KFZMY;Urban;Non-public;1VD;Experimental;27.0;Male;Qualifies for reduced/free lunch;57.0;0.0
955;955;KFZMY;Urban;Non-public;1VD;Experimental;27.0;Male;Does not qualify;67.0;0.0
956;956;KFZMY;Urban;Non-public;1VD;Experimental;27.0;Male;Qualifies for reduced/free lunch;58.0;0.0
957;957;KFZMY;Urban;Non-public;1VD;Experimental;27.0;Male;Qualifies for reduced/free lunch;62.0;1.0
958;958;KFZMY;Urban;Non-public;1VD;Experimental;27.0;Male;Qualifies for reduced/free lunch;61.0;0.0
959;959;KFZMY;Urban;Non-public;1VD;Experimental;27.0;Male;Qualifies for reduced/free lunch;55.0;0.0
960;960;KFZMY;Urban;Non-public;21Q;Standard;25.0;Male;Does not qualify;56.0;0.0
961;961;KFZMY;Urban;Non-public;21Q;Standard;25.0;Male;Qualifies for reduced/free lunch;56.0;1.0
962;962;KFZMY;Urban;Non-public;21Q;Standard;25.0;Male;Qualifies for reduced/free lunch;49.0;1.0
963;963;KFZMY;Urban;Non-public;21Q;Standard;25.0;Male;Qualifies for reduced/free lunch;47.0;0.0
964;964;KFZMY;Urban;Non-public;21Q;Standard;25.0;Male;Qualifies for reduced/free lunch;51.0;1.0
965;965;KFZMY;Urban;Non-public;21Q;Standard;25.0;Male;Qualifies for reduced/free lunch;56.0;0.0
966;966;KFZMY;Urban;Non-public;21Q;Standard;25.0;Male;Qualifies for reduced/free lunch;55.0;0.0
967;967;KFZMY;Urban;Non-public;21Q;Standard;25.0;Male;Does not qualify;54.0;0.0
968;968;KFZMY;Urban;Non-public;21Q;Standard;25.0;Male;Qualifies for reduced/free lunch;54.0;0.0
969;969;KFZMY;Urban;Non-public;21Q;Standard;25.0;Male;Qualifies for reduced/free lunch;56.0;1.0
970;970;KFZMY;Urban;Non-public;21Q;Standard;25.0;Male;Does not qualify;54.0;0.0
971;971;KFZMY;Urban;Non-public;21Q;Standard;25.0;Male;Does not qualify;52.0;1.0
972;972;KFZMY;Urban;Non-public;21Q;Standard;25.0;Male;Qualifies for reduced/free lunch;47.0;1.0
973;973;KFZMY;Urban;Non-public;21Q;Standard;25.0;Male;Qualifies for reduced/free lunch;49.0;0.0
974;974;KFZMY;Urban;Non-public;21Q;Standard;25.0;Male;Qualifies for reduced/free lunch;49.0;0.0
975;975;KFZMY;Urban;Non-public;21Q;Standard;25.0;Male;Does not qualify;51.0;0.0
976;976;KFZMY;Urban;Non-public;21Q;Standard;25.0;Male;Qualifies for reduced/free lunch;48.0;0.0
977;977;KFZMY;Urban;Non-public;21Q;Standard;25.0;Male;Qualifies for reduced/free lunch;50.0;1.0
978;978;KFZMY;Urban;Non-public;21Q;Standard;25.0;Male;Qualifies for reduced/free lunch;54.0;1.0
979;979;KFZMY;Urban;Non-public;21Q;Standard;25.0;Male;Does not qualify;52.0;0.0
980;980;KFZMY;Urban;Non-public;21Q;Standard;25.0;Male;Qualifies for reduced/free lunch;48.0;0.0
981;981;KFZMY;Urban;Non-public;21Q;Standard;25.0;Male;Qualifies for reduced/free lunch;53.0;1.0
982;982;KFZMY;Urban;Non-public;21Q;Standard;25.0;Male;Qualifies for reduced/free lunch;44.0;1.0
983;983;KFZMY;Urban;Non-public;21Q;Standard;25.0;Male;Qualifies for reduced/free lunch;51.0;1.0
984;984;KFZMY;Urban;Non-public;21Q;Standard;25.0;Male;Qualifies for reduced/free lunch;47.0;0.0
985;985;KZKKE;Rural;Public;2BR;Standard;20.0;Male;Qualifies for reduced/free lunch;58.0;0.0
986;986;KZKKE;Rural;Public;2BR;Standard;20.0;Male;Qualifies for reduced/free lunch;60.0;1.0
987;987;KZKKE;Rural;Public;2BR;Standard;20.0;Male;Qualifies for reduced/free lunch;59.0;0.0
988;988;KZKKE;Rural;Public;2BR;Standard;20.0;Male;Qualifies for reduced/free lunch;55.0;1.0
989;989;KZKKE;Rural;Public;2BR;Standard;20.0;Male;Qualifies for reduced/free lunch;59.0;0.0
990;990;KZKKE;Rural;Public;2BR;Standard;20.0;Male;Qualifies for reduced/free lunch;62.0;0.0
991;991;KZKKE;Rural;Public;2BR;Standard;20.0;Male;Qualifies for reduced/free lunch;62.0;1.0
992;992;KZKKE;Rural;Public;2BR;Standard;20.0;Male;Qualifies for reduced/free lunch;62.0;1.0
993;993;KZKKE;Rural;Public;2BR;Standard;20.0;Male;Qualifies for reduced/free lunch;56.0;1.0
994;994;KZKKE;Rural;Public;2BR;Standard;20.0;Male;Qualifies for reduced/free lunch;61.0;1.0
995;995;KZKKE;Rural;Public;2BR;Standard;20.0;Male;Qualifies for reduced/free lunch;55.0;0.0
996;996;KZKKE;Rural;Public;2BR;Standard;20.0;Male;Qualifies for reduced/free lunch;54.0;1.0
997;997;KZKKE;Rural;Public;2BR;Standard;20.0;Male;Qualifies for reduced/free lunch;54.0;0.0
998;998;KZKKE;Rural;Public;2BR;Standard;20.0;Male;Qualifies for reduced/free lunch;53.0;1.0
999;999;KZKKE;Rural;Public;2BR;Standard;20.0;Male;Qualifies for reduced/free lunch;55.0;1.0
1000;1000;KZKKE;Rural;Public;2BR;Standard;20.0;Male;Qualifies for reduced/free lunch;57.0;1.0
1001;1001;KZKKE;Rural;Public;2BR;Standard;20.0;Male;Qualifies for reduced/free lunch;59.0;0.0
1002;1002;KZKKE;Rural;Public;2BR;Standard;20.0;Male;Qualifies for reduced/free lunch;54.0;1.0
1003;1003;KZKKE;Rural;Public;2BR;Standard;20.0;Male;Qualifies for reduced/free lunch;62.0;0.0
1004;1004;KZKKE;Rural;Public;2BR;Standard;20.0;Male;Qualifies for reduced/free lunch;56.0;1.0
1005;1005;KZKKE;Rural;Public;3D0;Standard;22.0;Male;Qualifies for reduced/free lunch;40.0;0.0
1006;1006;KZKKE;Rural;Public;3D0;Standard;22.0;Male;Qualifies for reduced/free lunch;43.0;0.0
1007;1007;KZKKE;Rural;Public;3D0;Standard;22.0;Male;Qualifies for reduced/free lunch;42.0;1.0
1008;1008;KZKKE;Rural;Public;3D0;Standard;22.0;Male;Qualifies for reduced/free lunch;42.0;1.0
1009;1009;KZKKE;Rural;Public;3D0;Standard;22.0;Male;Qualifies for reduced/free lunch;42.0;1.0
1010;1010;KZKKE;Rural;Public;3D0;Standard;22.0;Male;Qualifies for reduced/free lunch;36.0;1.0
1011;1011;KZKKE;Rural;Public;3D0;Standard;22.0;Male;Qualifies for reduced/free lunch;41.0;1.0
1012;1012;KZKKE;Rural;Public;3D0;Standard;22.0;Male;Qualifies for reduced/free lunch;37.0;1.0
1013;1013;KZKKE;Rural;Public;3D0;Standard;22.0;Male;Qualifies for reduced/free lunch;39.0;0.0
1014;1014;KZKKE;Rural;Public;3D0;Standard;22.0;Male;Qualifies for reduced/free lunch;41.0;1.0
1015;1015;KZKKE;Rural;Public;3D0;Standard;22.0;Male;Qualifies for reduced/free lunch;40.0;0.0
1016;1016;KZKKE;Rural;Public;3D0;Standard;22.0;Male;Qualifies for reduced/free lunch;40.0;1.0
1017;1017;KZKKE;Rural;Public;3D0;Standard;22.0;Male;Qualifies for reduced/free lunch;39.0;0.0
1018;1018;KZKKE;Rural;Public;3D0;Standard;22.0;Male;Qualifies for reduced/free lunch;43.0;1.0
1019;1019;KZKKE;Rural;Public;3D0;Standard;22.0;Male;Qualifies for reduced/free lunch;42.0;1.0
1020;1020;KZKKE;Rural;Public;3D0;Standard;22.0;Male;Qualifies for reduced/free lunch;41.0;1.0
1021;1021;KZKKE;Rural;Public;3D0;Standard;22.0;Male;Qualifies for reduced/free lunch;40.0;1.0
1022;1022;KZKKE;Rural;Public;3D0;Standard;22.0;Male;Qualifies for reduced/free lunch;43.0;1.0
1023;1023;KZKKE;Rural;Public;3D0;Standard;22.0;Male;Qualifies for reduced/free lunch;37.0;1.0
1024;1024;KZKKE;Rural;Public;3D0;Standard;22.0;Male;Qualifies for reduced/free lunch;38.0;1.0
1025;1025;KZKKE;Rural;Public;3D0;Standard;22.0;Male;Qualifies for reduced/free lunch;43.0;1.0
1026;1026;KZKKE;Rural;Public;3D0;Standard;22.0;Male;Qualifies for reduced/free lunch;42.0;0.0
1027;1027;KZKKE;Rural;Public;5JK;Standard;24.0;Male;Qualifies for reduced/free lunch;42.0;1.0
1028;1028;KZKKE;Rural;Public;5JK;Standard;;Male;Qualifies for reduced/free lunch;44.0;1.0
